kind,matsubara_index,temperature_K,q_magnitude,q_phi,nk,delta0,eta,deg_tol,denominator_mode,num_subspaces_minus,num_subspaces_plus,max_subspace_dimension_minus,max_subspace_dimension_plus,near_degenerate_group_count,eigenstate_overlap_offdiag_norm,eigenstate_overlap_diagonal_error,projector_overlap_error,projector_trace_defect,subspace_mixing_norm,unmatched_subspace_weight,possible_band_phase_or_order_issue,possible_true_subspace_mixing,near_degenerate_count,min_abs_energy_diff,near_degenerate_weight_raw,near_degenerate_weight_stable,denominator_regularization_delta,stable_denominator_changed_response_norm,stable_denominator_improves_continuity,error_to_local_sigma,error_to_K_para,error_to_K_total,error_to_K_total_over_omega,error_to_normal_kubo_sigma,best_match_component,small_q_relative_error,diagnostic_status,gauge_status,final_casimir_input,not_final_Casimir_conclusion,notes
normal,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-08,raw,4,4,1,1,0,0.0010052661451325886,2.5215291532543205e-07,5.043057670350848e-07,1.3322676295501878e-15,0.0007101448912926448,0.0,False,False,0,4.674899206635885e-07,0.0,0.0,0.0,0.0,False,2.7721315275266534e-05,nan,nan,nan,2.7721315275266534e-05,local_sigma,2.7721315275266534e-05,small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.7853981634,8,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.003898359656762589,1.8987328859187969e-06,3.7974621664993435e-06,1.9984014443252818e-15,0.0019487078196089858,0.0,False,False,64,0.0,0.0,0.0,9.573794976306074e-18,2.3411718062889978e-09,False,0.6258051604794916,60.564064171990815,22.03688646184405,0.6258051604794916,nan,local_sigma,0.6258051604794916,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.7853981634,8,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.003898359656762589,1.8987328859187969e-06,3.7974621664993435e-06,1.9984014443252818e-15,0.0019487078196089858,0.0,False,False,64,0.0,0.0,0.0,9.573794976306074e-18,2.3411718062889978e-09,False,0.6258051597976659,60.564064284167614,22.036886503819904,0.6258051597976659,nan,local_sigma,0.6258051597976659,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.7853981634,8,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.003898359656762589,1.8987328859187969e-06,3.7974621664993435e-06,1.9984014443252818e-15,0.0019487078196089858,0.0,False,False,64,0.0,0.0,0.0,9.573794976306074e-18,2.3411718062889978e-09,False,0.6258051604794916,60.564064171990815,22.03688646184405,0.6258051604794916,nan,local_sigma,0.6258051604794916,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.7853981634,8,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.003898359656762589,1.8987328859187969e-06,3.7974621664993435e-06,1.9984014443252818e-15,0.0019487078196089858,0.0,False,False,64,0.0,0.0,0.0,9.573794976306074e-18,2.3411718062889978e-09,False,0.6258051597976659,60.564064284167614,22.036886503819904,0.6258051597976659,nan,local_sigma,0.6258051597976659,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.0,8,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.006204629065369901,5.513042714566652e-06,1.1026055035889826e-05,2.6645352591003757e-15,0.0033205504114066026,0.0,False,False,0,1.0299826320059324e-05,0.0,0.0,0.0,2.4291960123371734e-10,False,0.6258018123824489,60.56461501873649,22.037092585267075,0.6258018123824489,nan,local_sigma,0.6258018123824489,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.0,8,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.006204629065369901,5.513042714566652e-06,1.1026055035889826e-05,2.6645352591003757e-15,0.0033205504114066026,0.0,False,False,0,1.0299826320059324e-05,0.0,0.0,0.0,2.4291960123371734e-10,False,0.6258018123129404,60.56461503017216,22.037092589546234,0.6258018123129404,nan,local_sigma,0.6258018123129404,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.0,8,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.006204629065369901,5.513042714566652e-06,1.1026055035889826e-05,2.6645352591003757e-15,0.0033205504114066026,0.0,False,False,0,1.0299826320059324e-05,0.0,0.0,0.0,2.4291960123371734e-10,False,0.6258018123824489,60.56461501873649,22.037092585267075,0.6258018123824489,nan,local_sigma,0.6258018123824489,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.0,8,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.006204629065369901,5.513042714566652e-06,1.1026055035889826e-05,2.6645352591003757e-15,0.0033205504114066026,0.0,False,False,0,1.0299826320059324e-05,0.0,0.0,0.0,2.4291960123371734e-10,False,0.6258018123129404,60.56461503017216,22.037092589546234,0.6258018123129404,nan,local_sigma,0.6258018123129404,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.0,8,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.006204629065369901,5.513042714566652e-06,1.1026055035889826e-05,2.6645352591003757e-15,0.0033205504114066026,0.0,False,False,0,1.0299826320059324e-05,0.0,0.0,0.0,2.4291960123371734e-10,False,0.6258018123824489,60.56461501873649,22.037092585267075,0.6258018123824489,nan,local_sigma,0.6258018123824489,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.0,8,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.006204629065369901,5.513042714566652e-06,1.1026055035889826e-05,2.6645352591003757e-15,0.0033205504114066026,0.0,False,False,0,1.0299826320059324e-05,0.0,0.0,0.0,2.4291960123371734e-10,False,0.6258018123129404,60.56461503017216,22.037092589546234,0.6258018123129404,nan,local_sigma,0.6258018123129404,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,8,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.007796843983654396,7.595196180099073e-06,1.5190334673120809e-05,2.886579864025407e-15,0.003897477988714302,0.0,False,False,64,9.020562075079397e-17,0.0,0.0,2.973080097033206e-17,2.1358459434162017e-09,False,0.6258018130974128,60.56461489705867,22.037092539708908,0.6258018130974128,nan,local_sigma,0.6258018130974128,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,8,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.007796843983654396,7.595196180099073e-06,1.5190334673120809e-05,2.886579864025407e-15,0.003897477988714302,0.0,False,False,64,9.020562075079397e-17,0.0,0.0,2.973080097033206e-17,2.1358459434162017e-09,False,0.6258018123339606,60.56461502266503,22.037092586710017,0.6258018123339606,nan,local_sigma,0.6258018123339606,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,8,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.007796843983654396,7.595196180099073e-06,1.5190334673120809e-05,2.886579864025407e-15,0.003897477988714302,0.0,False,False,64,9.020562075079397e-17,0.0,0.0,2.973080097033206e-17,2.1358459434162017e-09,False,0.6258018130974128,60.56461489705867,22.037092539708908,0.6258018130974128,nan,local_sigma,0.6258018130974128,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,8,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.007796843983654396,7.595196180099073e-06,1.5190334673120809e-05,2.886579864025407e-15,0.003897477988714302,0.0,False,False,64,9.020562075079397e-17,0.0,0.0,2.973080097033206e-17,2.1358459434162017e-09,False,0.6258018123339606,60.56461502266503,22.037092586710017,0.6258018123339606,nan,local_sigma,0.6258018123339606,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,8,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.007796843983654396,7.595196180099073e-06,1.5190334673120809e-05,2.886579864025407e-15,0.003897477988714302,0.0,False,False,64,9.020562075079397e-17,0.0,0.0,2.973080097033206e-17,2.1358459434162017e-09,False,0.6258018130974128,60.56461489705867,22.037092539708908,0.6258018130974128,nan,local_sigma,0.6258018130974128,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,8,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.007796843983654396,7.595196180099073e-06,1.5190334673120809e-05,2.886579864025407e-15,0.003897477988714302,0.0,False,False,64,9.020562075079397e-17,0.0,0.0,2.973080097033206e-17,2.1358459434162017e-09,False,0.6258018123339606,60.56461502266503,22.037092586710017,0.6258018123339606,nan,local_sigma,0.6258018123339606,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,8,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.031029371128457085,0.000137942917403433,0.0002758668065583336,2.220446049250313e-15,0.016609238590563437,0.0,True,False,0,5.1502903956279766e-05,0.0,0.0,0.0,0.0,False,0.6256946305977742,60.582251592887644,22.04369209794779,0.6256946305977742,nan,local_sigma,0.6256946305977742,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,8,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.031029371128457085,0.000137942917403433,0.0002758668065583336,2.220446049250313e-15,0.016609238590563437,0.0,True,False,0,5.1502903956279766e-05,0.0,0.0,0.0,0.0,False,0.6256946305977742,60.582251592887644,22.04369209794779,0.6256946305977742,nan,local_sigma,0.6256946305977742,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,8,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.031029371128457085,0.000137942917403433,0.0002758668065583336,2.220446049250313e-15,0.016609238590563437,0.0,True,False,0,5.1502903956279766e-05,0.0,0.0,0.0,0.0,False,0.6256946305977742,60.582251592887644,22.04369209794779,0.6256946305977742,nan,local_sigma,0.6256946305977742,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,8,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.031029371128457085,0.000137942917403433,0.0002758668065583336,2.220446049250313e-15,0.016609238590563437,0.0,True,False,0,5.1502903956279766e-05,0.0,0.0,0.0,0.0,False,0.6256946305977742,60.582251592887644,22.04369209794779,0.6256946305977742,nan,local_sigma,0.6256946305977742,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
